symbol,timestamp,price,volume,bid,ask,kinesis_timestamp,sequence_number
GOOGL,2025-12-26T15:13:09.609930,155.02,7205,155.0,155.03,2025-12-26 15:13:09.709000-06:00,49670264113246220113422590909679573719124417249410023426
MSFT,2025-12-26T15:13:09.669800,340.6,8367,340.57,340.63,2025-12-26 15:13:09.765000-06:00,49670264113246220113422590909683200496583261136934141954
AMZN,2025-12-26T15:13:09.723817,141.95,3005,141.94,141.96,2025-12-26 15:13:09.820000-06:00,49670264113246220113422590909684409422402875766108848130
JPM,2025-12-26T15:13:09.779979,143.68,1388,143.67,143.7,2025-12-26 15:13:09.880000-06:00,49670264113246220113422590909690454051500948911982379010
AAPL,2025-12-26T15:13:09.839684,118.38,8369,118.37,118.4,2025-12-26 15:13:09.934000-06:00,49670264113246220113422590909691662977320563541157085186
GOOGL,2025-12-26T15:13:09.894260,155.25,7615,155.23,155.26,2025-12-26 15:13:09.991000-06:00,49670264113246220113422590909695289754779407497400680450
MSFT,2025-12-26T15:13:09.950007,344.0,2479,343.97,344.03,2025-12-26 15:13:10.048000-06:00,49670264113246220113422590909696498680599022126575386626
AMZN,2025-12-26T15:13:10.006700,142.54,1201,142.52,142.55,2025-12-26 15:13:10.108000-06:00,49670264113246220113422590909697707606418636755750092802
JPM,2025-12-26T15:13:10.067027,143.24,6151,143.23,143.25,2025-12-26 15:13:10.164000-06:00,49670264113246220113422590909700125458057866014099505154
AAPL,2025-12-26T15:13:10.121963,117.71,8668,117.7,117.72,2025-12-26 15:13:10.219000-06:00,49670264113246220113422590909704961161336324530798329858
GOOGL,2025-12-26T15:13:10.180209,154.69,8435,154.67,154.7,2025-12-26 15:13:10.280000-06:00,49670264113246220113422590909707379012975553789147742210
MSFT,2025-12-26T15:13:10.240056,344.19,3065,344.16,344.23,2025-12-26 15:13:10.335000-06:00,49670264113246220113422590909709796864614783047497154562
AMZN,2025-12-26T15:13:10.293953,143.44,4033,143.43,143.46,2025-12-26 15:13:10.388000-06:00,49670264113246220113422590909711005790434397676671860738
JPM,2025-12-26T15:13:10.348937,142.92,7285,142.9,142.93,2025-12-26 15:13:10.448000-06:00,49670264113246220113422590909714632567893241564195979266
AAPL,2025-12-26T15:13:10.406819,118.43,7162,118.42,118.44,2025-12-26 15:13:10.505000-06:00,49670264113246220113422590909715841493712856193370685442
GOOGL,2025-12-26T15:13:10.465694,154.76,7995,154.74,154.77,2025-12-26 15:13:10.561000-06:00,49670264113246220113422590909719468271171700080894803970
MSFT,2025-12-26T15:13:10.520077,343.25,3947,343.22,343.29,2025-12-26 15:13:10.622000-06:00,49670264113246220113422590909723095048630543968418922498
AMZN,2025-12-26T15:13:10.582565,143.15,2632,143.13,143.16,2025-12-26 15:13:10.679000-06:00,49670264113246220113422590909727930751909002485117747202
JPM,2025-12-26T15:13:10.638485,143.65,8187,143.63,143.66,2025-12-26 15:13:10.736000-06:00,49670264113246220113422590909730348603548231743467159554
AAPL,2025-12-26T15:13:10.695543,119.0,2737,118.99,119.02,2025-12-26 15:13:10.790000-06:00,49670264113246220113422590909732766455187461001816571906
GOOGL,2025-12-26T15:13:10.749973,153.35,3358,153.33,153.37,2025-12-26 15:13:10.845000-06:00,49670264113246220113422590909735184306826690260165984258
MSFT,2025-12-26T15:13:10.804814,344.18,2604,344.15,344.22,2025-12-26 15:13:10.907000-06:00,49670264113246220113422590909738811084285534147690102786
AMZN,2025-12-26T15:13:10.870098,143.2,9173,143.18,143.21,2025-12-26 15:13:10.970000-06:00,49670264113246220113422590909741228935924763406039515138
JPM,2025-12-26T15:13:10.929222,142.61,3338,142.59,142.62,2025-12-26 15:13:11.026000-06:00,49670264113246220113422590909747273565022836551913046018
AAPL,2025-12-26T15:13:10.984705,118.77,4449,118.76,118.78,2025-12-26 15:13:11.080000-06:00,49670264113246220113422590909748482490842451181087752194
GOOGL,2025-12-26T15:13:11.040560,153.11,6901,153.1,153.13,2025-12-26 15:13:11.135000-06:00,49670264113246220113422590909750900342481680439437164546
MSFT,2025-12-26T15:13:11.094124,342.77,1406,342.74,342.81,2025-12-26 15:13:11.197000-06:00,49670264113246220113422590909754527119940524326961283074
AMZN,2025-12-26T15:13:11.156604,142.03,7490,142.02,142.04,2025-12-26 15:13:11.256000-06:00,49670264113246220113422590909755736045760138956135989250
JPM,2025-12-26T15:13:11.220317,143.64,6554,143.62,143.65,2025-12-26 15:13:11.319000-06:00,49670264113246220113422590909760571749038597472834813954
AAPL,2025-12-26T15:13:11.278402,118.05,7521,118.03,118.06,2025-12-26 15:13:11.379000-06:00,49670264113246220113422590909762989600677826731184226306
GOOGL,2025-12-26T15:13:11.339085,152.85,8924,152.84,152.87,2025-12-26 15:13:11.435000-06:00,49670264113246220113422590909765407452317056058253115394
MSFT,2025-12-26T15:13:11.394798,346.0,9396,345.96,346.03,2025-12-26 15:13:11.491000-06:00,49670264113246220113422590909769034229775899945777233922
AMZN,2025-12-26T15:13:11.449833,141.97,8713,141.96,141.99,2025-12-26 15:13:11.547000-06:00,49670264113246220113422590909770243155595514574951940098
JPM,2025-12-26T15:13:11.506881,143.13,3980,143.11,143.14,2025-12-26 15:13:11.603000-06:00,49670264113246220113422590909771452081415129204126646274
AAPL,2025-12-26T15:13:11.562715,117.52,7114,117.51,117.53,2025-12-26 15:13:11.658000-06:00,49670264113246220113422590909776287784693587720825470978
GOOGL,2025-12-26T15:13:11.617634,153.92,2648,153.9,153.93,2025-12-26 15:13:11.719000-06:00,49670264113246220113422590909789585968709348641747238914
MSFT,2025-12-26T15:13:11.677531,343.09,9657,343.06,343.13,2025-12-26 15:13:11.776000-06:00,49670264113246220113422590909790794894528963270921945090
AMZN,2025-12-26T15:13:11.735913,140.93,7037,140.92,140.95,2025-12-26 15:13:11.830000-06:00,49670264113246220113422590909793212746168192529271357442
JPM,2025-12-26T15:13:11.789580,143.98,5755,143.96,143.99,2025-12-26 15:13:11.891000-06:00,49670264113246220113422590909796839523627036416795475970
AAPL,2025-12-26T15:13:11.850111,117.79,2433,117.78,117.8,2025-12-26 15:13:11.987000-06:00,49670264113246220113422590909801675226905494933494300674
GOOGL,2025-12-26T15:13:11.947909,154.7,8239,154.69,154.72,2025-12-26 15:13:12.044000-06:00,49670264113246220113422590909802884152725109562669006850
MSFT,2025-12-26T15:13:12.009190,340.99,2329,340.96,341.03,2025-12-26 15:13:12.105000-06:00,49670264113246220113422590909808928781823182708542537730
AMZN,2025-12-26T15:13:12.070877,140.45,7671,140.43,140.46,2025-12-26 15:13:12.166000-06:00,49670264113246220113422590909814973410921255854416068610
JPM,2025-12-26T15:13:12.125338,143.61,3055,143.6,143.63,2025-12-26 15:13:12.226000-06:00,49670264113246220113422590909818600188380099741940187138
AAPL,2025-12-26T15:13:12.185998,116.62,5742,116.61,116.64,2025-12-26 15:13:12.284000-06:00,49670264113246220113422590909822226965838943629464305666
GOOGL,2025-12-26T15:13:12.242936,153.88,2740,153.87,153.9,2025-12-26 15:13:12.342000-06:00,49670264113246220113422590909827062669117402146163130370
MSFT,2025-12-26T15:13:12.301370,342.11,7191,342.08,342.15,2025-12-26 15:13:12.399000-06:00,49670264113246220113422590909829480520756631404512542722
AMZN,2025-12-26T15:13:12.361752,141.34,7602,141.33,141.36,2025-12-26 15:13:12.459000-06:00,49670264113246220113422590909831898372395860662861955074
JPM,2025-12-26T15:13:12.419554,143.24,8611,143.22,143.25,2025-12-26 15:13:12.518000-06:00,49670264113246220113422590909834316224035089921211367426
AAPL,2025-12-26T15:13:12.476808,117.71,5670,117.7,117.72,2025-12-26 15:13:12.573000-06:00,49670264113246220113422590909835525149854704550386073602
GOOGL,2025-12-26T15:13:12.532457,154.49,8489,154.47,154.5,2025-12-26 15:13:12.630000-06:00,49670264113246220113422590909836734075674319179560779778
MSFT,2025-12-26T15:13:12.590115,343.71,3697,343.68,343.74,2025-12-26 15:13:12.688000-06:00,49670264113246220113422590909837943001493933808735485954
AMZN,2025-12-26T15:13:12.647598,140.6,5528,140.59,140.62,2025-12-26 15:13:12.742000-06:00,49670264113246220113422590909839151927313548437910192130
JPM,2025-12-26T15:13:12.701729,142.98,6532,142.96,142.99,2025-12-26 15:13:12.796000-06:00,49670264113246220113422590909840360853133163067084898306
AAPL,2025-12-26T15:13:12.755867,118.36,1286,118.35,118.37,2025-12-26 15:13:12.852000-06:00,49670264113246220113422590909842778704772392325434310658
GOOGL,2025-12-26T15:13:12.811512,153.29,6231,153.27,153.31,2025-12-26 15:13:12.909000-06:00,49670264113246220113422590909845196556411621721222676482
MSFT,2025-12-26T15:13:12.868477,346.69,3861,346.66,346.73,2025-12-26 15:13:12.964000-06:00,49670264113246220113422590909846405482231236350397382658
AMZN,2025-12-26T15:13:12.924368,139.78,4040,139.77,139.8,2025-12-26 15:13:13.023000-06:00,49670264113246220113422590909847614408050850979572088834
JPM,2025-12-26T15:13:12.981241,142.1,6903,142.09,142.11,2025-12-26 15:13:13.080000-06:00,49670264113246220113422590909851241185509694867096207362
AAPL,2025-12-26T15:13:13.039219,117.39,9665,117.38,117.41,2025-12-26 15:13:13.138000-06:00,49670264113246220113422590909854867962968538754620325890
GOOGL,2025-12-26T15:13:13.098063,154.29,8800,154.27,154.3,2025-12-26 15:13:13.191000-06:00,49670264113246220113422590909857285814607768012969738242
MSFT,2025-12-26T15:13:13.153052,350.12,7332,350.09,350.16,2025-12-26 15:13:13.250000-06:00,49670264113246220113422590909858494740427382642144444418
AMZN,2025-12-26T15:13:13.209726,140.54,7211,140.53,140.55,2025-12-26 15:13:13.306000-06:00,49670264113246220113422590909865748295345070417192681474
JPM,2025-12-26T15:13:13.267635,143.3,9977,143.29,143.32,2025-12-26 15:13:13.364000-06:00,49670264113246220113422590909866957221164685046367387650
AAPL,2025-12-26T15:13:13.323456,118.32,4606,118.31,118.34,2025-12-26 15:13:13.420000-06:00,49670264113246220113422590909870583998623528933891506178
GOOGL,2025-12-26T15:13:13.378337,154.63,7682,154.62,154.65,2025-12-26 15:13:13.474000-06:00,49670264113246220113422590909873001850262758192240918530
MSFT,2025-12-26T15:13:13.435029,352.84,8150,352.81,352.88,2025-12-26 15:13:13.538000-06:00,49670264113246220113422590909874210776082372821415624706
AMZN,2025-12-26T15:13:13.498233,139.89,7140,139.88,139.91,2025-12-26 15:13:13.597000-06:00,49670264113246220113422590909875419701901987450590330882
JPM,2025-12-26T15:13:13.556336,142.45,4749,142.43,142.46,2025-12-26 15:13:13.652000-06:00,49670264113246220113422590909877837553541216708939743234
AAPL,2025-12-26T15:13:13.609773,117.33,2651,117.31,117.34,2025-12-26 15:13:13.706000-06:00,49670264113246220113422590909885091108458904483987980290
GOOGL,2025-12-26T15:13:13.669886,153.29,6566,153.27,153.3,2025-12-26 15:13:13.764000-06:00,49670264113246220113422590909888717885917748371512098818
MSFT,2025-12-26T15:13:13.724547,351.05,7927,351.02,351.09,2025-12-26 15:13:13.820000-06:00,49670264113246220113422590909892344663376592259036217346
AMZN,2025-12-26T15:13:13.779622,139.34,7019,139.32,139.35,2025-12-26 15:13:13.881000-06:00,49670264113246220113422590909895971440835436215279812610
JPM,2025-12-26T15:13:13.839992,142.83,7071,142.81,142.84,2025-12-26 15:13:13.938000-06:00,49670264113246220113422590909900807144113894731978637314
AAPL,2025-12-26T15:13:13.897633,116.39,6129,116.37,116.4,2025-12-26 15:13:13.992000-06:00,49670264113246220113422590909903224995753123990328049666
GOOGL,2025-12-26T15:13:13.950310,153.94,9216,153.92,153.95,2025-12-26 15:13:14.052000-06:00,49670264113246220113422590909904433921572738619502755842
MSFT,2025-12-26T15:13:14.010895,349.02,8771,348.99,349.06,2025-12-26 15:13:14.112000-06:00,49670264113246220113422590909905642847392353248677462018
AMZN,2025-12-26T15:13:14.072900,139.47,8422,139.45,139.48,2025-12-26 15:13:14.167000-06:00,49670264113246220113422590909927403512145416573822173186
JPM,2025-12-26T15:13:14.129963,143.57,3555,143.56,143.59,2025-12-26 15:13:14.226000-06:00,49670264113246220113422590909928612437965031202996879362
AAPL,2025-12-26T15:13:14.184645,115.39,2903,115.38,115.4,2025-12-26 15:13:14.283000-06:00,49670264113246220113422590909932239215423875090520997890
GOOGL,2025-12-26T15:13:14.243083,152.53,6672,152.51,152.54,2025-12-26 15:13:14.340000-06:00,49670264113246220113422590909939492770341562865569234946
MSFT,2025-12-26T15:13:14.300170,348.09,8811,348.05,348.12,2025-12-26 15:13:14.397000-06:00,49670264113246220113422590909941910621980792123918647298
AMZN,2025-12-26T15:13:14.356584,139.16,8241,139.14,139.17,2025-12-26 15:13:14.455000-06:00,49670264113246220113422590909944328473620021382268059650
JPM,2025-12-26T15:13:14.415484,143.14,5589,143.13,143.15,2025-12-26 15:13:14.512000-06:00,49670264113246220113422590909945537399439636011442765826
AAPL,2025-12-26T15:13:14.472583,116.28,7363,116.26,116.29,2025-12-26 15:13:14.571000-06:00,49670264113246220113422590909949164176898479898966884354
GOOGL,2025-12-26T15:13:14.532531,151.35,5524,151.34,151.37,2025-12-26 15:13:14.627000-06:00,49670264113246220113422590909951582028537709157316296706
MSFT,2025-12-26T15:13:14.587685,348.26,3200,348.22,348.29,2025-12-26 15:13:14.683000-06:00,49670264113246220113422590909955208805996553044840415234
AMZN,2025-12-26T15:13:14.642708,139.23,7363,139.22,139.25,2025-12-26 15:13:14.741000-06:00,49670264113246220113422590909956417731816167674015121410
JPM,2025-12-26T15:13:14.703109,142.81,9775,142.8,142.83,2025-12-26 15:13:14.802000-06:00,49670264113246220113422590909960044509275011561539239938
AAPL,2025-12-26T15:13:14.763274,116.86,7281,116.85,116.87,2025-12-26 15:13:14.859000-06:00,49670264113246220113422590909968506990012313965762183170
GOOGL,2025-12-26T15:13:14.819966,150.85,2873,150.84,150.87,2025-12-26 15:13:14.916000-06:00,49670264113246220113422590909974551619110387111635714050
MSFT,2025-12-26T15:13:14.877066,348.73,8395,348.7,348.77,2025-12-26 15:13:14.974000-06:00,49670264113246220113422590909975760544930001740810420226
AMZN,2025-12-26T15:13:14.933156,138.72,7789,138.71,138.74,2025-12-26 15:13:15.032000-06:00,49670264113246220113422590909983014099847689515858657282
JPM,2025-12-26T15:13:14.991129,142.23,5444,142.21,142.24,2025-12-26 15:13:15.087000-06:00,49670264113246220113422590909985431951486918774208069634
AAPL,2025-12-26T15:13:15.046020,117.02,3586,117.01,117.03,2025-12-26 15:13:15.143000-06:00,49670264113246220113422590909986640877306533403382775810
GOOGL,2025-12-26T15:13:15.101137,150.62,5225,150.61,150.64,2025-12-26 15:13:15.201000-06:00,49670264113246220113422590909987849803126148032557481986
MSFT,2025-12-26T15:13:15.162005,350.19,1307,350.15,350.22,2025-12-26 15:13:15.258000-06:00,49670264113246220113422590910005983690420367470178074626
AMZN,2025-12-26T15:13:15.248383,138.29,9221,138.27,138.3,2025-12-26 15:13:15.345000-06:00,49670264113246220113422590910007192616239982168072257538
JPM,2025-12-26T15:13:15.304251,141.52,2567,141.51,141.53,2025-12-26 15:13:15.403000-06:00,49670264113246220113422590910010819393698826055596376066
AAPL,2025-12-26T15:13:15.360989,116.45,6849,116.44,116.46,2025-12-26 15:13:15.460000-06:00,49670264113246220113422590910012028319518440684771082242
GOOGL,2025-12-26T15:13:15.418794,150.67,8717,150.65,150.68,2025-12-26 15:13:15.521000-06:00,49670264113246220113422590910013237245338055313945788418
MSFT,2025-12-26T15:13:15.479795,349.73,3699,349.69,349.76,2025-12-26 15:13:15.580000-06:00,49670264113246220113422590910015655096977284572295200770
AMZN,2025-12-26T15:13:15.539649,137.39,2946,137.38,137.41,2025-12-26 15:13:15.639000-06:00,49670264113246220113422590910016864022796899201469906946
JPM,2025-12-26T15:13:15.598748,142.41,5242,142.39,142.42,2025-12-26 15:13:15.698000-06:00,49670264113246220113422590910018072948616513830644613122
AAPL,2025-12-26T15:13:15.656506,117.0,1497,116.99,117.01,2025-12-26 15:13:15.757000-06:00,49670264113246220113422590910020490800255743088994025474
GOOGL,2025-12-26T15:13:15.718071,150.13,1795,150.12,150.15,2025-12-26 15:13:15.816000-06:00,49670264113246220113422590910022908651894972347343437826
MSFT,2025-12-26T15:13:15.774843,348.94,8621,348.9,348.97,2025-12-26 15:13:15.871000-06:00,49670264113246220113422590910025326503534201605692850178
AMZN,2025-12-26T15:13:15.841394,138.35,1656,138.33,138.36,2025-12-26 15:13:15.938000-06:00,49670264113246220113422590910027744355173430864042262530
JPM,2025-12-26T15:13:15.896246,141.21,9883,141.2,141.23,2025-12-26 15:13:15.992000-06:00,49670264113246220113422590910032580058451889380741087234
AAPL,2025-12-26T15:13:15.951128,116.56,8027,116.55,116.57,2025-12-26 15:13:16.049000-06:00,49670264113246220113422590910033788984271504009915793410
GOOGL,2025-12-26T15:13:16.009112,150.16,2989,150.14,150.17,2025-12-26 15:13:16.109000-06:00,49670264113246220113422590910034997910091118639090499586
MSFT,2025-12-26T15:13:16.067696,350.37,4003,350.34,350.41,2025-12-26 15:13:16.164000-06:00,49670264113246220113422590910041042539189191784964030466
AMZN,2025-12-26T15:13:16.123108,138.02,5922,138.0,138.03,2025-12-26 15:13:16.220000-06:00,49670264113246220113422590910051922871565723447536386050
JPM,2025-12-26T15:13:16.181004,141.5,5544,141.49,141.52,2025-12-26 15:13:16.277000-06:00,49670264113246220113422590910054340723204952774605275138
AAPL,2025-12-26T15:13:16.235973,117.66,4121,117.65,117.67,2025-12-26 15:13:16.332000-06:00,49670264113246220113422590910057967500663796662129393666
GOOGL,2025-12-26T15:13:16.292914,149.18,3465,149.16,149.19,2025-12-26 15:13:16.388000-06:00,49670264113246220113422590910059176426483411291304099842
MSFT,2025-12-26T15:13:16.347324,352.22,7382,352.18,352.25,2025-12-26 15:13:16.442000-06:00,49670264113246220113422590910060385352303025920478806018
AMZN,2025-12-26T15:13:16.401820,137.23,5247,137.22,137.25,2025-12-26 15:13:16.497000-06:00,49670264113246220113422590910065221055581484437177630722
JPM,2025-12-26T15:13:16.455960,142.08,5858,142.07,142.1,2025-12-26 15:13:16.551000-06:00,49670264113246220113422590910066429981401099066352336898
AAPL,2025-12-26T15:13:16.510858,118.26,5103,118.24,118.27,2025-12-26 15:13:16.608000-06:00,49670264113246220113422590910071265684679557583051161602
GOOGL,2025-12-26T15:13:16.568453,150.66,7942,150.64,150.67,2025-12-26 15:13:16.665000-06:00,49670264113246220113422590910074892462138401470575280130
MSFT,2025-12-26T15:13:16.624464,352.22,4673,352.19,352.26,2025-12-26 15:13:16.722000-06:00,49670264113246220113422590910078519239597245358099398658
